fecha_inicio,fecha_fin,dias_entre_fechas,dias_evaluados,dias_no_evaluados,hora_apertura,v_rango,v_espera,TP_Ticks,SL_ticks,Tipo_vela_rompimiento,duracion_vela,tick_size,dias_sin_entrada,TPs_alcanzados,SLs_alcanzados,Ticks_totales_TPs,Ticks_totales_SLs,Ticks_totales_estrategia,Margen_Utilidad_2,Absoluto_Ticks_totales,Margen_Utilidad
44938,45626,689,366,323,0.875,3,18,35,60,0,5,0.00001,119,156,91,5460,5460,0,0,0,0
44938,45626,689,366,323,0.875,6,1,110,110,0,5,0.00001,310,28,28,3080,3080,0,0,0,0
44938,45626,689,366,323,0.875,6,1,135,135,0,5,0.00001,310,28,28,3780,3780,0,0,0,0
44938,45626,689,366,323,0.875,6,1,160,160,1,5,0.00001,262,52,52,8320,8320,0,0,0,0
44938,45626,689,366,323,0.875,6,1,210,210,1,5,0.00001,262,52,52,10920,10920,0,0,0,0
44938,45626,689,366,323,0.875,6,1,235,235,0,5,0.00001,310,28,28,6580,6580,0,0,0,0
44938,45626,689,366,323,0.875,6,1,285,285,0,5,0.00001,310,28,28,7980,7980,0,0,0,0
44938,45626,689,366,323,0.875,6,1,285,285,1,5,0.00001,262,52,52,14820,14820,0,0,0,0
44938,45626,689,366,323,0.875,6,1,310,210,1,5,0.00001,262,42,62,13020,13020,0,0,0,0
44938,45626,689,366,323,0.875,6,1,310,310,1,5,0.00001,262,52,52,16120,16120,0,0,0,0
44938,45626,689,366,323,0.875,6,3,135,60,1,5,0.00001,197,52,117,7020,7020,0,0,0,0
44938,45626,689,366,323,0.875,6,3,160,360,1,5,0.00001,197,117,52,18720,18720,0,0,0,0
44938,45626,689,366,323,0.875,6,6,60,60,1,5,0.00001,152,107,107,6420,6420,0,0,0,0
44938,45626,689,366,323,0.875,6,6,260,260,1,5,0.00001,152,107,107,27820,27820,0,0,0,0
44938,45626,689,366,323,0.875,6,12,60,60,0,5,0.00001,148,109,109,6540,6540,0,0,0,0
44938,45626,689,366,323,0.875,12,3,110,110,0,5,0.00001,284,41,41,4510,4510,0,0,0,0
44938,45626,689,366,323,0.875,12,3,135,60,1,5,0.00001,249,36,81,4860,4860,0,0,0,0
44938,45626,689,366,323,0.875,12,12,335,335,1,5,0.00001,164,101,101,33835,33835,0,0,0,0
44938,45626,689,366,323,0.875,18,1,210,210,1,5,0.00001,300,33,33,6930,6930,0,0,0,0
44938,45626,689,366,323,0.875,18,1,235,235,1,5,0.00001,300,33,33,7755,7755,0,0,0,0
44938,45626,689,366,323,0.875,18,1,360,135,1,5,0.00001,300,18,48,6480,6480,0,0,0,0
44938,45626,689,366,323,0.875,18,3,285,235,1,5,0.00001,262,47,57,13395,13395,0,0,0,0
44938,45626,689,366,323,0.875,18,3,285,285,1,5,0.00001,262,52,52,14820,14820,0,0,0,0
44938,45626,689,366,323,0.875,18,3,335,185,1,5,0.00001,262,37,67,12395,12395,0,0,0,0
44938,45626,689,366,323,0.875,18,3,335,335,0,5,0.00001,300,33,33,11055,11055,0,0,0,0
44938,45626,689,366,323,0.875,18,3,360,360,0,5,0.00001,300,33,33,11880,11880,0,0,0,0
44938,45626,689,366,323,0.875,18,6,210,35,1,5,0.00001,233,19,114,3990,3990,0,0,0,0
44938,45626,689,366,323,0.875,18,6,360,110,0,5,0.00001,272,22,72,7920,7920,0,0,0,0
44938,45626,689,366,323,0.875,18,6,360,210,1,5,0.00001,233,49,84,17640,17640,0,0,0,0
44938,45626,689,366,323,0.875,18,18,310,310,0,5,0.00001,192,87,87,26970,26970,0,0,0,0
44938,45626,689,366,323,0.875,18,18,335,335,0,5,0.00001,192,87,87,29145,29145,0,0,0,0
44938,45626,689,366,323,0.875,18,18,360,360,0,5,0.00001,192,87,87,31320,31320,0,0,0,0
44938,45626,689,366,323,0.875,18,24,160,360,0,5,0.00001,171,135,60,21600,21600,0,0,0,0
44938,45626,689,366,323,0.875,18,24,260,260,1,5,0.00001,144,111,111,28860,28860,0,0,0,0
44938,45626,689,366,323,0.875,18,24,335,35,1,5,0.00001,144,21,201,7035,7035,0,0,0,0
44938,45626,689,366,323,0.875,24,6,285,285,1,5,0.00001,266,50,50,14250,14250,0,0,0,0
44938,45626,689,366,323,0.875,24,6,360,360,1,5,0.00001,266,50,50,18000,18000,0,0,0,0
44938,45626,689,366,323,0.875,24,18,110,110,0,5,0.00001,204,81,81,8910,8910,0,0,0,0
44938,45626,689,366,323,0.875,24,18,110,110,1,5,0.00001,176,95,95,10450,10450,0,0,0,0
44938,45626,689,366,323,0.875,24,18,210,210,0,5,0.00001,204,81,81,17010,17010,0,0,0,0
44938,45626,689,366,323,0.875,24,18,210,360,1,5,0.00001,176,120,70,25200,25200,0,0,0,0
44938,45626,689,366,323,0.875,24,24,135,135,0,5,0.00001,168,99,99,13365,13365,0,0,0,0
44938,45626,689,366,323,0.875,24,24,160,110,1,5,0.00001,150,88,128,14080,14080,0,0,0,0
44938,45626,689,366,323,0.875,24,24,210,285,0,5,0.00001,168,114,84,23940,23940,0,0,0,0
44938,45626,689,366,323,0.916666667,0,1,85,85,0,5,0.00001,236,65,65,5525,5525,0,0,0,0
44938,45626,689,366,323,0.916666667,0,1,285,285,0,5,0.00001,236,65,65,18525,18525,0,0,0,0
44938,45626,689,366,323,0.916666667,0,1,335,335,0,5,0.00001,236,65,65,21775,21775,0,0,0,0
44938,45626,689,366,323,0.916666667,0,3,60,135,1,5,0.00001,119,171,76,10260,10260,0,0,0,0
44938,45626,689,366,323,0.916666667,0,3,160,160,0,5,0.00001,164,101,101,16160,16160,0,0,0,0
44938,45626,689,366,323,0.916666667,0,3,210,360,1,5,0.00001,119,156,91,32760,32760,0,0,0,0
44938,45626,689,366,323,0.916666667,0,3,235,235,0,5,0.00001,164,101,101,23735,23735,0,0,0,0
44938,45626,689,366,323,0.916666667,0,6,60,60,1,5,0.00001,110,128,128,7680,7680,0,0,0,0
44938,45626,689,366,323,0.916666667,0,6,135,135,0,5,0.00001,124,121,121,16335,16335,0,0,0,0
44938,45626,689,366,323,0.916666667,0,6,360,135,0,5,0.00001,124,66,176,23760,23760,0,0,0,0
44938,45626,689,366,323,0.916666667,0,12,60,60,1,5,0.00001,108,129,129,7740,7740,0,0,0,0
44938,45626,689,366,323,0.916666667,0,12,285,360,1,5,0.00001,108,144,114,41040,41040,0,0,0,0
44938,45626,689,366,323,0.916666667,0,12,310,310,1,5,0.00001,108,129,129,39990,39990,0,0,0,0
44938,45626,689,366,323,0.916666667,0,18,60,60,1,5,0.00001,108,129,129,7740,7740,0,0,0,0
44938,45626,689,366,323,0.916666667,0,18,285,360,1,5,0.00001,108,144,114,41040,41040,0,0,0,0
44938,45626,689,366,323,0.916666667,0,18,310,310,1,5,0.00001,108,129,129,39990,39990,0,0,0,0
44938,45626,689,366,323,0.916666667,0,24,60,60,1,5,0.00001,108,129,129,7740,7740,0,0,0,0
44938,45626,689,366,323,0.916666667,0,24,285,360,1,5,0.00001,108,144,114,41040,41040,0,0,0,0
44938,45626,689,366,323,0.916666667,0,24,310,310,1,5,0.00001,108,129,129,39990,39990,0,0,0,0
44938,45626,689,366,323,0.916666667,3,1,135,360,1,5,0.00001,245,88,33,11880,11880,0,0,0,0
44938,45626,689,366,323,0.916666667,3,1,160,60,0,5,0.00001,300,18,48,2880,2880,0,0,0,0
44938,45626,689,366,323,0.916666667,3,3,235,235,0,5,0.00001,226,70,70,16450,16450,0,0,0,0
44938,45626,689,366,323,0.916666667,3,6,35,210,0,5,0.00001,170,168,28,5880,5880,0,0,0,0
44938,45626,689,366,323,0.916666667,3,6,310,310,0,5,0.00001,170,98,98,30380,30380,0,0,0,0
44938,45626,689,366,323,0.916666667,3,18,60,60,1,5,0.00001,112,127,127,7620,7620,0,0,0,0
44938,45626,689,366,323,0.916666667,6,1,160,160,1,5,0.00001,264,51,51,8160,8160,0,0,0,0
44938,45626,689,366,323,0.916666667,6,1,360,360,1,5,0.00001,264,51,51,18360,18360,0,0,0,0
44938,45626,689,366,323,0.916666667,6,3,110,110,0,5,0.00001,254,56,56,6160,6160,0,0,0,0
44938,45626,689,366,323,0.916666667,6,3,260,60,0,5,0.00001,254,21,91,5460,5460,0,0,0,0
44938,45626,689,366,323,0.916666667,6,3,310,310,0,5,0.00001,254,56,56,17360,17360,0,0,0,0
44938,45626,689,366,323,0.916666667,6,6,260,260,1,5,0.00001,164,101,101,26260,26260,0,0,0,0
44938,45626,689,366,323,0.916666667,6,6,335,335,1,5,0.00001,164,101,101,33835,33835,0,0,0,0
44938,45626,689,366,323,0.916666667,6,12,210,285,0,5,0.00001,168,114,84,23940,23940,0,0,0,0
44938,45626,689,366,323,0.916666667,6,12,335,335,0,5,0.00001,168,99,99,33165,33165,0,0,0,0
44938,45626,689,366,323,0.916666667,6,18,210,210,1,5,0.00001,118,124,124,26040,26040,0,0,0,0
44938,45626,689,366,323,0.916666667,6,24,210,60,0,5,0.00001,123,54,189,11340,11340,0,0,0,0
44938,45626,689,366,323,0.916666667,6,24,235,235,1,5,0.00001,112,127,127,29845,29845,0,0,0,0
44938,45626,689,366,323,0.916666667,12,1,160,160,0,5,0.00001,336,15,15,2400,2400,0,0,0,0
44938,45626,689,366,323,0.916666667,12,1,185,185,0,5,0.00001,336,15,15,2775,2775,0,0,0,0
44938,45626,689,366,323,0.916666667,12,1,210,210,1,5,0.00001,306,30,30,6300,6300,0,0,0,0
44938,45626,689,366,323,0.916666667,12,1,260,260,0,5,0.00001,336,15,15,3900,3900,0,0,0,0
44938,45626,689,366,323,0.916666667,12,1,285,285,0,5,0.00001,336,15,15,4275,4275,0,0,0,0
44938,45626,689,366,323,0.916666667,12,3,35,235,1,5,0.00001,258,94,14,3290,3290,0,0,0,0
44938,45626,689,366,323,0.916666667,12,3,85,185,1,5,0.00001,258,74,34,6290,6290,0,0,0,0
44938,45626,689,366,323,0.916666667,12,3,110,110,1,5,0.00001,258,54,54,5940,5940,0,0,0,0
44938,45626,689,366,323,0.916666667,12,3,160,110,1,5,0.00001,258,44,64,7040,7040,0,0,0,0
44938,45626,689,366,323,0.916666667,12,3,160,160,1,5,0.00001,258,54,54,8640,8640,0,0,0,0
44938,45626,689,366,323,0.916666667,12,3,210,210,1,5,0.00001,258,54,54,11340,11340,0,0,0,0
44938,45626,689,366,323,0.916666667,12,6,110,110,1,5,0.00001,222,72,72,7920,7920,0,0,0,0
44938,45626,689,366,323,0.916666667,12,6,210,210,0,5,0.00001,254,56,56,11760,11760,0,0,0,0
44938,45626,689,366,323,0.916666667,12,6,335,335,0,5,0.00001,254,56,56,18760,18760,0,0,0,0
44938,45626,689,366,323,0.916666667,12,18,285,60,1,5,0.00001,136,40,190,11400,11400,0,0,0,0
44938,45626,689,366,323,0.916666667,18,1,60,210,0,5,0.00001,339,21,6,1260,1260,0,0,0,0
44938,45626,689,366,323,0.916666667,18,3,85,85,1,5,0.00001,264,51,51,4335,4335,0,0,0,0
44938,45626,689,366,323,0.916666667,18,12,310,85,0,5,0.00001,208,34,124,10540,10540,0,0,0,0
44938,45626,689,366,323,0.916666667,18,18,35,35,0,5,0.00001,162,102,102,3570,3570,0,0,0,0
44938,45626,689,367,322,0.916666667,24,3,135,135,1,5,0.00001,265,51,51,6885,6885,0,0,0,0
44938,45626,689,367,322,0.916666667,24,3,260,85,0,5,0.00001,298,17,52,4420,4420,0,0,0,0
44938,45626,689,367,322,0.916666667,24,3,285,60,0,5,0.00001,298,12,57,3420,3420,0,0,0,0
44938,45626,689,367,322,0.916666667,24,6,60,60,0,5,0.00001,259,54,54,3240,3240,0,0,0,0
44938,45626,689,367,322,0.916666667,24,6,210,260,1,5,0.00001,226,78,63,16380,16380,0,0,0,0
44938,45626,689,367,322,0.916666667,24,24,60,60,1,5,0.00001,119,124,124,7440,7440,0,0,0,0
44938,45626,689,367,322,0.916666667,24,24,235,60,0,5,0.00001,131,48,188,11280,11280,0,0,0,0
44938,45626,689,366,323,0.958333333,0,1,135,135,0,5,0.00001,270,48,48,6480,6480,0,0,0,0
44938,45626,689,366,323,0.958333333,0,12,160,160,1,5,0.00001,108,129,129,20640,20640,0,0,0,0
44938,45626,689,366,323,0.958333333,0,18,85,85,0,5,0.00001,108,129,129,10965,10965,0,0,0,0
44938,45626,689,366,323,0.958333333,0,18,160,160,1,5,0.00001,108,129,129,20640,20640,0,0,0,0
44938,45626,689,366,323,0.958333333,0,18,335,335,0,5,0.00001,108,129,129,43215,43215,0,0,0,0
44938,45626,689,366,323,0.958333333,0,24,85,85,0,5,0.00001,108,129,129,10965,10965,0,0,0,0
44938,45626,689,366,323,0.958333333,0,24,160,160,1,5,0.00001,108,129,129,20640,20640,0,0,0,0
44938,45626,689,366,323,0.958333333,0,24,335,335,0,5,0.00001,108,129,129,43215,43215,0,0,0,0
44938,45626,689,366,323,0.958333333,3,3,285,285,0,5,0.00001,222,72,72,20520,20520,0,0,0,0
44938,45626,689,366,323,0.958333333,3,3,310,310,1,5,0.00001,164,101,101,31310,31310,0,0,0,0
44938,45626,689,366,323,0.958333333,3,6,35,35,0,5,0.00001,156,105,105,3675,3675,0,0,0,0
44938,45626,689,366,323,0.958333333,3,6,60,60,0,5,0.00001,156,105,105,6300,6300,0,0,0,0
44938,45626,689,366,323,0.958333333,3,12,85,335,1,5,0.00001,114,201,51,17085,17085,0,0,0,0
44938,45626,689,366,323,0.958333333,6,1,110,335,1,5,0.00001,277,67,22,7370,7370,0,0,0,0
44938,45626,689,366,323,0.958333333,6,6,60,360,0,5,0.00001,191,150,25,9000,9000,0,0,0,0
44938,45626,689,366,323,0.958333333,6,24,260,60,0,5,0.00001,110,48,208,12480,12480,0,0,0,0
44938,45626,689,367,322,0.958333333,12,1,285,60,0,5,0.00001,321,8,38,2280,2280,0,0,0,0
44938,45626,689,367,322,0.958333333,12,1,285,285,0,5,0.00001,321,23,23,6555,6555,0,0,0,0
44938,45626,689,367,322,0.958333333,12,3,285,135,1,5,0.00001,227,45,95,12825,12825,0,0,0,0
44938,45626,689,367,322,0.958333333,12,3,310,310,1,5,0.00001,227,70,70,21700,21700,0,0,0,0
44938,45626,689,367,322,0.958333333,12,6,160,60,0,5,0.00001,213,42,112,6720,6720,0,0,0,0
44938,45626,689,367,322,0.958333333,12,12,60,60,1,5,0.00001,117,125,125,7500,7500,0,0,0,0
44938,45626,689,367,322,0.958333333,12,12,85,85,1,5,0.00001,117,125,125,10625,10625,0,0,0,0
44938,45626,689,367,322,0.958333333,12,12,110,110,0,5,0.00001,143,112,112,12320,12320,0,0,0,0
44938,45626,689,367,322,0.958333333,12,12,360,60,0,5,0.00001,143,32,192,11520,11520,0,0,0,0
44938,45626,689,367,322,0.958333333,12,18,35,35,0,5,0.00001,123,122,122,4270,4270,0,0,0,0
44938,45626,689,367,322,0.958333333,12,24,285,60,0,5,0.00001,114,44,209,12540,12540,0,0,0,0
44938,45626,689,367,322,0.958333333,18,1,160,160,0,5,0.00001,329,19,19,3040,3040,0,0,0,0
44938,45626,689,367,322,0.958333333,18,1,185,185,0,5,0.00001,329,19,19,3515,3515,0,0,0,0
44938,45626,689,367,322,0.958333333,18,1,210,210,0,5,0.00001,329,19,19,3990,3990,0,0,0,0
44938,45626,689,367,322,0.958333333,18,1,210,360,0,5,0.00001,329,24,14,5040,5040,0,0,0,0
44938,45626,689,367,322,0.958333333,18,1,285,285,0,5,0.00001,329,19,19,5415,5415,0,0,0,0
44938,45626,689,367,322,0.958333333,18,1,310,310,0,5,0.00001,329,19,19,5890,5890,0,0,0,0
44938,45626,689,367,322,0.958333333,18,1,310,310,1,5,0.00001,285,41,41,12710,12710,0,0,0,0
44938,45626,689,367,322,0.958333333,18,3,60,60,0,5,0.00001,273,47,47,2820,2820,0,0,0,0
44938,45626,689,367,322,0.958333333,18,3,185,285,0,5,0.00001,273,57,37,10545,10545,0,0,0,0
44938,45626,689,367,322,0.958333333,18,3,210,35,1,5,0.00001,220,21,126,4410,4410,0,0,0,0
44938,45626,689,367,322,0.958333333,18,3,260,210,0,5,0.00001,273,42,52,10920,10920,0,0,0,0
44938,45626,689,367,322,0.958333333,18,6,185,185,1,5,0.00001,153,107,107,19795,19795,0,0,0,0
44938,45626,689,367,322,0.958333333,18,6,210,210,1,5,0.00001,153,107,107,22470,22470,0,0,0,0
44938,45626,689,367,322,0.958333333,18,12,110,110,0,5,0.00001,145,111,111,12210,12210,0,0,0,0
44938,45626,689,367,322,0.958333333,18,12,185,185,1,5,0.00001,127,120,120,22200,22200,0,0,0,0
44938,45626,689,367,322,0.958333333,18,12,210,210,1,5,0.00001,127,120,120,25200,25200,0,0,0,0
44938,45626,689,367,322,0.958333333,18,12,235,235,0,5,0.00001,145,111,111,26085,26085,0,0,0,0
44938,45626,689,367,322,0.958333333,18,12,235,235,1,5,0.00001,127,120,120,28200,28200,0,0,0,0
44938,45626,689,367,322,0.958333333,18,12,335,335,0,5,0.00001,145,111,111,37185,37185,0,0,0,0
44938,45626,689,367,322,0.958333333,18,12,360,360,0,5,0.00001,145,111,111,39960,39960,0,0,0,0
44938,45626,689,367,322,0.958333333,18,18,260,260,0,5,0.00001,125,121,121,31460,31460,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,135,85,1,5,0.00001,279,34,54,4590,4590,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,185,185,0,5,0.00001,319,24,24,4440,4440,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,210,210,0,5,0.00001,319,24,24,5040,5040,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,235,235,0,5,0.00001,319,24,24,5640,5640,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,310,310,0,5,0.00001,319,24,24,7440,7440,0,0,0,0
44938,45626,689,367,322,0.958333333,24,1,310,310,1,5,0.00001,279,44,44,13640,13640,0,0,0,0
44938,45626,689,367,322,0.958333333,24,3,60,60,1,5,0.00001,219,74,74,4440,4440,0,0,0,0
44938,45626,689,367,322,0.958333333,24,3,235,235,1,5,0.00001,219,74,74,17390,17390,0,0,0,0
44938,45626,689,367,322,0.958333333,24,6,85,85,0,5,0.00001,213,77,77,6545,6545,0,0,0,0
44938,45626,689,367,322,0.958333333,24,12,135,260,1,5,0.00001,130,156,81,21060,21060,0,0,0,0
44938,45626,689,367,322,0.958333333,24,12,185,210,1,5,0.00001,130,126,111,23310,23310,0,0,0,0
44938,45626,689,367,322,0.958333333,24,18,85,210,0,5,0.00001,131,168,68,14280,14280,0,0,0,0
